unit_id,area,neuron_type,n_trials,n_stim1_categories,n_stim2_categories,n_stim1_numerosities,n_stim2_numerosities,cat_interaction_pval,cat_main_stim1_pval,cat_main_stim2_pval,cat_model_r2,cat_interaction_significant,num_interaction_pval,num_main_stim1_pval,num_main_stim2_pval,num_model_r2,num_interaction_significant,mixed_model_r2,mixed_cat1_pval,mixed_cat2_pval,mixed_num1_pval,mixed_num2_pval,mixed_selectivity_type,any_interaction_significant,is_first_cat_selective,is_second_cat_selective,is_first_num_selective,is_second_num_selective
81,A,encoding_only,288,4,4,2,2,0.8818168596169187,0.12598496213021185,0.6580746381452334,0.0414977615805554,False,0.8681051125531924,0.7186207534637521,0.026092246772976266,0.017505708907161743,False,0.04315622728255908,0.11749350080053284,0.6603682048994792,0.5592808562157069,0.028966059286342712,none,False,False,False,False,True
82,H,encoding_only,288,4,4,2,2,0.5918450042898777,0.02641244158116978,0.00013135813414525145,0.12286958266103698,False,0.13214190325375186,0.11209159859892462,0.007777833937700841,0.038447875271241494,False,0.12931034574943323,0.01975774024915759,0.00012159001908989501,0.07117517863345904,0.008068325158064972,none,False,True,True,True,True
83,H,encoding_only,288,4,4,2,2,0.8644409745218925,0.46554444385049387,0.9221999709590873,0.02741441253941934,False,0.7957893383494892,0.5835938375959175,0.08874312538754968,0.010970512659129517,False,0.020930298788357615,0.4835073432516144,0.9319982128822796,0.5585331476935753,0.10533014789308325,none,False,False,False,False,False
84,H,encoding_only,288,4,4,2,2,0.9781485762668447,0.9727275732401172,0.0007274807119865554,0.06929078918519849,False,0.6777691971012125,0.1783232326959233,0.40527011702810845,0.010091260383208067,False,0.06782067379514212,0.9413405078438342,0.0008734436927785527,0.2089004538720254,0.49102633708984345,none,False,False,True,True,False
85,H,encoding_only,288,4,4,2,2,0.775297973506341,0.6437121648514991,0.002670899920690537,0.07428327257151202,False,0.6126863631842407,0.8891106032955418,0.013007722764130222,0.02279789976883606,False,0.08034112844204033,0.7458108200005187,0.0011131407784877644,0.5991462420068493,0.008036483534175107,none,False,True,True,False,True
86,H,encoding_only,288,4,4,2,2,0.4255975454733916,0.8291347149384999,6.778031555864286e-05,0.10770452487779636,False,0.8222209102908392,0.3179142174156696,0.24967076390878842,0.007702203128209351,False,0.08641757748517898,0.7708864800167898,6.232135215903846e-05,0.2725242465598651,0.1985374751390059,none,False,True,True,False,False
87,H,encoding_only,288,4,4,2,2,0.12466163773058844,0.40711677027181736,0.013221797495599428,0.09320710741614668,False,0.6348733164328019,0.46645385800425876,0.4219675900705512,0.005293796615230217,False,0.05259192523454559,0.41140862576299875,0.0112753642893042,0.35055948986292307,0.3479713290534219,none,False,True,True,False,False
88,H,delay_only,288,4,4,2,2,0.02767726877477623,0.6539585934315691,3.310499189480009e-05,0.14238332363274686,True,0.6467037078023777,0.6084994092983005,0.19716218400835664,0.007928518515970762,False,0.08854986317634594,0.6278815955651722,5.6508254538682844e-05,0.8750758191738305,0.167458495147318,category_interaction,True,True,True,True,False
89,OFC,encoding_only,288,4,4,2,2,0.3978562725798277,0.06980463125048873,0.28080567430571685,0.0699992803949051,False,0.5590642529910055,0.061791832647342254,0.26766133954976545,0.016535371985051173,False,0.05117062289775198,0.06674728183380306,0.3486074604414775,0.09994664709597788,0.2147690074082958,none,False,True,False,False,False
90,OFC,delay_only,288,4,4,2,2,0.6606165494337863,0.02255571718056898,0.18262140893168224,0.07290304108735357,False,0.9198881358836252,0.626986903113046,0.35763198373076555,0.0036065868471660822,False,0.053096066855044755,0.02218321405841386,0.18701334218922766,0.8093132767198121,0.3344512909968561,none,False,True,False,True,False
91,OFC,delay_only,288,4,4,2,2,0.7855489994236157,0.47369804150320804,0.6822303131158395,0.03387171294496405,False,0.31459315490337736,0.13595733746673677,0.3031082009804415,0.01415816554257543,False,0.023874507422393387,0.4699657546143342,0.7428325606798518,0.15933904818753297,0.33382703863764973,none,False,True,False,False,False
92,OFC,encoding_only,288,4,4,2,2,0.025292809567319118,0.5044196949524207,0.8067031670489249,0.07714108089636373,True,0.33642128310926955,0.20165904967274292,0.2574412487805893,0.012616655253966269,False,0.022235111348511194,0.48072367298480234,0.7531157522518002,0.15519756284658404,0.2528208053486626,category_interaction,True,False,False,False,False
93,OFC,encoding_only,288,4,4,2,2,0.3785357729422172,0.42136204774848907,0.11999826895897744,0.06341659323911364,False,0.32830356236768155,0.6929561872349719,0.049418084837446745,0.016983624635771855,False,0.04404927394390412,0.38167006784637875,0.12598475884942678,0.6751968723512831,0.045684828622814984,none,False,False,False,False,False
94,OFC,distractor_resistant,288,4,4,2,2,0.6657984432445773,0.5121976309402327,0.174683351305681,0.04903548124238044,False,0.970543302555461,0.17527702494083902,0.26841086853472934,0.00992019836701008,False,0.03546268267893882,0.48607588246487743,0.17841593494881003,0.21142255735289572,0.22027140747324453,none,False,True,False,False,False
95,OFC,delay_only,288,4,4,2,2,0.5232931945245032,0.8524626973484762,2.4246580297596638e-05,0.11117606709622962,False,0.39093198868944856,0.5532728465505447,0.04143953298667392,0.01768845972793376,False,0.10167236426867932,0.8161628394029933,1.7068861782433304e-05,0.25112104973909194,0.03930868215586077,none,False,True,True,False,False
96,OFC,encoding_only,288,4,4,2,2,0.7135360663462775,0.21496428756566396,0.603695846396908,0.0442939897245348,False,0.8683530457187829,0.2962702437293001,0.15017581964541002,0.010358056687224226,False,0.034283397767486234,0.1855053900160162,0.5605913728416284,0.3016675614598429,0.1074863000122344,none,False,False,False,False,False
97,OFC,encoding_only,288,4,4,2,2,0.6488949461059557,0.7267230995380469,0.6226765946969008,0.035336211431837516,False,0.19130088401980125,0.21077727222221154,0.9635580044106249,0.011526608026420138,False,0.017596023523242188,0.741530519483706,0.5395743226858039,0.1750344015199646,0.9036127548454665,none,False,False,False,False,False
98,OFC,encoding_only,288,4,4,2,2,0.6416433718832517,0.6537670236109995,0.739102762141234,0.03491871354730813,False,0.5872267210515851,0.5167712882831339,0.16815021426744794,0.00869597129757993,False,0.018357415639692842,0.6523437044899297,0.7061576853790172,0.5146177321343184,0.15806897806089074,none,False,True,False,False,False
99,OFC,encoding_only,288,4,4,2,2,0.0869607393887418,0.14194070074970425,0.005458843852359579,0.1105003321317134,False,0.7697522401603187,0.1424544047219141,0.241678356363105,0.0116931125192421,False,0.06908114048456249,0.17959560735726401,0.007053301122212807,0.2752384756104745,0.20004746141476978,none,False,False,True,False,False
100,OFC,encoding_only,288,4,4,2,2,0.4345736567948636,0.3898960265820402,0.25387732458111906,0.05614432572098238,False,0.5749802074070525,0.10483080180407546,0.1575682190244164,0.015991223145709332,False,0.03763101877121722,0.4618874629237162,0.2660726824547203,0.1527056204974862,0.16211956599465624,none,False,False,False,False,False
101,OFC,encoding_only,288,4,4,2,2,0.1766236175212202,0.9409925786382771,0.5284745594716871,0.05375718907009963,False,0.07361609442736869,0.0538683235398297,0.507267088904406,0.02481275749787326,False,0.02074437752645686,0.9528227214834485,0.6462282678574259,0.08302879603263423,0.5088800655706595,none,False,False,False,False,False
102,OFC,encoding_only,288,4,4,2,2,0.337722541320753,0.27663657060778724,0.09260505130617189,0.07038123931973261,False,0.2075142141865085,0.6096353673661675,0.7603695497184733,0.006920723940204598,False,0.03792952281004858,0.2972538128836743,0.07914550249574992,0.4350541132564586,0.7887171326086604,none,False,True,False,False,False
103,OFC,encoding_only,288,4,4,2,2,0.6805972220010632,0.894588419374405,0.33825984128986897,0.037396884618336235,False,0.9865544846755142,0.030746748865772184,0.5298580283936145,0.01857635084237763,False,0.030859855956052784,0.8253163498428107,0.4590173292705336,0.0408501417196649,0.5342233986420373,none,False,False,False,False,False
104,OFC,encoding_only,288,4,4,2,2,0.40717162959180686,0.2578403669040771,0.0527111780450841,0.07237224201207804,False,0.34286074221081686,0.9521146137579228,0.06345200018868107,0.015329961795290559,False,0.052038015485703526,0.20573373782283957,0.0721511608300402,0.8907300771179614,0.06536177506208522,none,False,False,False,True,False
105,OFC,encoding_only,288,4,4,2,2,0.3539636569368148,0.9904802756165044,0.18783815366337964,0.05208528998265516,False,0.6723733868200185,0.43667919074595063,0.1905293519552425,0.009403578375279609,False,0.027533772014189495,0.9743097274245985,0.1621041726179074,0.430254160891935,0.14287874135137396,none,False,False,False,False,False
106,PT,encoding_only,288,4,4,2,2,0.8201028593429901,0.8787906990891661,0.6769612003602734,0.026288531231460466,False,0.5844450133206602,0.421815551322822,0.07372740048074677,0.015389121480557044,False,0.02126882592987267,0.8283531591408466,0.7839467486410492,0.48207115641532006,0.07830924081719973,none,False,False,False,False,False
107,PT,encoding_only,288,4,4,2,2,0.8574565948322841,0.18027516518641568,0.002522941136995236,0.08196509414206998,False,0.8499670768487231,0.4227860524330652,0.004044231513150533,0.029897567928161117,False,0.09476996343168975,0.2634310364515752,0.0013869217593345496,0.4399500753295321,0.0037887069191904882,none,False,True,True,True,True
108,PT,encoding_only,288,4,4,2,2,0.7523672138011046,0.10231673555585159,0.15948290873266532,0.05991523742585492,False,0.04115518648229603,0.642036975074842,0.5269464698976434,0.016553694991666257,True,0.04080086124264792,0.10929270581248116,0.15793756671419934,0.5866830049705609,0.8153279531935025,numerosity_interaction,True,False,False,False,False
109,PT,encoding_only,288,4,4,2,2,0.21560854641894187,0.4579352101064401,0.12179031617434181,0.07016324120707462,False,0.8894650082983923,0.46680762832698064,0.6750283952734257,0.0023885062542858826,False,0.030885938454920603,0.4588158644577647,0.13110895016377797,0.6390628698618122,0.5335022555306572,none,False,False,False,False,False
110,PT,encoding_only,288,4,4,2,2,0.3114913647107235,0.5745832124554562,0.045978432435472186,0.07061557615666225,False,0.9963873580166179,0.9615163435003933,0.5778144769114404,0.001092186952607599,False,0.035934836480805754,0.5501554726468978,0.05016399725428124,0.7356168548160218,0.5689947184444883,none,False,False,False,False,False
111,OFC,encoding_only,288,4,4,2,2,0.30834521139780496,0.8370443353947128,0.18130134200482656,0.05677208274258194,False,0.37039978043825716,0.18305230271284892,0.9872009475660535,0.009055970805921132,False,0.025561354509664347,0.804727075710437,0.21137966645115325,0.21457354178647384,0.8897795766057982,none,False,False,False,False,False
112,OFC,encoding_only,288,4,4,2,2,0.9516198856806656,0.9763243635186372,0.03906575657201615,0.042099483585648856,False,0.7110390256125376,0.314663696971035,0.10659895758186899,0.012255845554926537,False,0.04410503259263021,0.9812027994250772,0.02780817458912094,0.21552011513834174,0.10290313894082333,none,False,True,True,False,False
113,OFC,encoding_only,288,4,4,2,2,0.40333265883230285,0.5118769716472013,0.39780976954317004,0.05126145236838442,False,0.2540101920950203,0.8603936634318714,0.6154218884342891,0.005523545170227462,False,0.01948669414256876,0.5195209807325654,0.39138492380296463,0.7356492738725062,0.6460563738628173,none,False,False,False,False,False
114,OFC,encoding_only,288,4,4,2,2,0.9624885287659568,0.4007395636589792,0.802510154759863,0.02498412627892732,False,0.29809076800857487,0.1895678953248979,0.7000118619302828,0.010670934356778461,False,0.019175849474957984,0.4271391768523942,0.8658160367519044,0.24124120727833603,0.8882341150866189,none,False,False,False,False,False
115,OFC,encoding_only,288,4,4,2,2,0.8188941660281652,0.20069596807201212,0.6374256923694572,0.040636044258820614,False,0.9849345333620744,0.16242771410765475,0.37977260084234377,0.008891350368990691,False,0.03213822246905118,0.1605856306933691,0.6763179134924076,0.1947405778078518,0.2545204966552737,none,False,False,False,False,False
116,OFC,encoding_only,288,4,4,2,2,0.16691493870159324,0.525295658211738,0.45119586516662424,0.0618402097941364,False,0.7356604130663129,0.6738913658690215,0.13088757418396899,0.009457547686729906,False,0.025393902335394625,0.4999709079632947,0.5189970470041843,0.7560778245667792,0.13294948015360158,none,False,False,False,True,False
117,OFC,encoding_only,288,4,4,2,2,0.1933044273406727,0.0008698920402545915,0.060369847576414754,0.11978478504440515,False,0.581540867009555,0.006456100064424604,0.3785289248301854,0.0309727463173749,False,0.10664362042629794,0.0018894835315386698,0.0372033735126407,0.005026400158827196,0.6051966649939788,none,False,False,False,False,False
118,OFC,encoding_only,288,4,4,2,2,0.46580740991295655,0.11064610021118543,0.005214497719578484,0.0928066923734403,False,0.5884813929898013,0.1811984329611148,0.3429132113193818,0.011230513252751595,False,0.07750317505781534,0.07291648230538852,0.004644394542889166,0.1146564240704013,0.24173210638546636,none,False,False,True,False,False
119,OFC,encoding_only,288,4,4,2,2,0.27190131605725626,0.5744351507058509,0.3628177064409081,0.05666288270338948,False,0.7492861386294357,0.7457941055980706,0.14068039344290806,0.008681159030168195,False,0.025293067800941427,0.647509933712417,0.36304041219818345,0.6593260557976922,0.18236050811426546,none,False,False,False,True,False
120,OFC,encoding_only,288,4,4,2,2,0.8427627639970638,0.8918555527734415,0.27387162348974603,0.03344242197849823,False,0.8245000059829404,0.40178542928642813,0.7413890071948761,0.0032145254369492227,False,0.01943645496003754,0.8798246000687789,0.2645798222641918,0.36588884694086254,0.7665710141276945,none,False,False,False,False,False
121,AC,encoding_only,288,4,4,2,2,0.4069402039378855,0.05870883669456509,0.5909849004156755,0.06476034890280769,False,0.9520731993152588,0.6886061950943121,0.12047453412512292,0.008737395811204807,False,0.041197553865142456,0.05738977782248635,0.6046150875025911,0.7774264597510896,0.11534940581778126,none,False,False,False,True,False
122,AC,encoding_only,288,4,4,2,2,0.5458132050429259,0.9783056860883996,0.044081557990522935,0.056520491738385914,False,0.7928866989434958,0.04609076515963601,0.542096314209872,0.014847009699568203,False,0.04441765081929938,0.980501673523671,0.03821514268483607,0.04253524885446774,0.481435883732507,none,False,False,True,False,False
123,AC,encoding_only,288,4,4,2,2,0.12972515102204207,0.4726019068587073,0.6575362347137876,0.062398851220927365,False,0.22175313973556987,0.16584694102816983,0.3605145402503509,0.01414138419012323,False,0.024859197212109163,0.4313209665599316,0.6252801588065036,0.1477102702194835,0.2870332186883679,none,False,True,False,False,False
124,AC,encoding_only,288,4,4,2,2,0.7180569999503874,0.2309497499307688,0.39539202693540443,0.04734999861575906,False,0.7660785766790397,0.40345783240739386,0.08111895437404404,0.014319240489662821,False,0.043036198396852465,0.14994930310026067,0.375621312257935,0.4009943417831061,0.04380495940331324,none,False,False,False,False,False
125,AC,encoding_only,288,4,4,2,2,0.8266484212967059,0.9089909241343698,0.012642374812571779,0.057677420355737086,False,0.5136136932561124,0.06142682846028352,0.7551256550566581,0.014489903472797772,False,0.05356941296512263,0.9290592853313293,0.010293768629156918,0.05455842724110266,0.7275531930112187,none,False,True,True,False,False
126,AC,encoding_only,288,4,4,2,2,0.5591643048258428,0.8472553043622267,0.0459214671851142,0.057785206601667416,False,0.22984434140270055,0.7547232455362087,0.5979755293297287,0.006489108533163868,False,0.031717663514590044,0.8653697628887637,0.04814219128708502,0.91108334921973,0.6414037251100486,none,False,False,True,False,False
127,AC,encoding_only,288,4,4,2,2,0.4416448899623908,0.7888565953157048,0.4272253125832156,0.045020296903860224,False,0.1628020059984661,0.2914449711803633,0.4705200002853903,0.012106627757586863,False,0.018404656586120893,0.7658825990944252,0.46286253449285253,0.33826993020768403,0.4472429985750711,none,False,False,False,False,False
128,AC,delay_only,288,4,4,2,2,0.8110476451906571,0.28742778193346763,8.351150445119953e-07,0.13333342382491753,False,0.05501749207751584,0.8213310938280898,0.4131123527224694,0.015499748624114518,False,0.11689518789432807,0.3047544244137279,8.865480147206635e-07,0.9344462820870759,0.7756069328782288,none,False,True,True,False,False
129,AC,encoding_only,288,4,4,2,2,0.6903348212941836,0.1646066253753504,0.7642951980660091,0.044854602156418455,False,0.02656869224368824,0.6131160780573337,0.5965305714635294,0.01888314178268613,True,0.024053701659016324,0.1585721488710948,0.7665638076042848,0.6714746312234994,0.5193360219234953,numerosity_interaction,True,False,False,False,False
130,AC,encoding_only,288,4,4,2,2,0.1036953510715051,0.9533271712050151,5.378043589522617e-06,0.13825233476606558,False,0.2120056477936554,0.7514600569782018,0.6496279345703707,0.006640266157107111,False,0.09156035399156237,0.9596095001801969,8.308516742269255e-06,0.8888461292284195,0.9413869631507563,none,False,True,True,False,False
131,AC,encoding_only,288,4,4,2,2,0.4113838992857502,0.7866857778141223,0.2617176400340333,0.050293252510978825,False,0.19518086423465303,0.0035962118234571057,0.16546300950103227,0.03933054927158797,False,0.05320410696931732,0.8133140262138915,0.18878551118454107,0.002663561730570974,0.181497702194665,none,False,False,False,False,False
132,AC,encoding_only,288,4,4,2,2,0.9847518176144997,0.6888012981268768,0.02364838816565663,0.04701218435271204,False,0.09632259010883336,0.6347829495304103,0.43549863569733915,0.012390947345771619,False,0.04324461962405901,0.6398527288211122,0.018684242374376443,0.5362501921296401,0.3240932616596065,none,False,False,True,False,False
133,AC,encoding_only,288,4,4,2,2,0.7804168099583337,0.08742610631084385,0.005307465069750962,0.08474544441868592,False,0.3983244531427623,0.5201224017796808,0.8847289854053692,0.0041030134620867464,False,0.06691954432916658,0.08761224497138902,0.0052113083835722985,0.6420951907617959,0.7805139572596821,none,False,True,True,False,False
134,AC,encoding_only,288,4,4,2,2,0.4454538623717412,0.07888063424282499,0.00012465721931626211,0.12035667372418024,False,0.37530012167589255,0.6090685615826392,0.13362852250171844,0.012038900668259633,False,0.09469125084993812,0.11355795793991633,0.0001838061186056777,0.7813818158672443,0.34805619197846593,none,False,False,True,False,False
135,AC,encoding_only,288,4,4,2,2,0.4392431585514916,0.1739838396682,0.0005986419585452455,0.10496905089709163,False,0.38483807965422967,0.05796928263184353,0.05355959104610014,0.02596269056685152,False,0.1024467779999062,0.10985864462563595,0.00048688331863294774,0.03223393705857028,0.03663118681458787,none,False,True,True,False,False
136,AC,encoding_only,288,4,4,2,2,0.6280493792472956,0.9738437529535371,0.08263621593753466,0.049171455529981034,False,0.41700307807696757,0.42425410721117696,0.2764525916898936,0.008227817834798312,False,0.030899193216099685,0.9857581614176723,0.0731795203385926,0.4666266979556756,0.22808266210654982,none,False,True,False,False,False
137,AC,encoding_only,288,4,4,2,2,0.9743078564711257,0.5208340769671851,8.076721298011417e-10,0.16597848665636972,False,0.33628877345455066,0.31267035950960603,0.031546037141216246,0.021674942998121338,False,0.1724759002655073,0.608153194792732,5.167861860622859e-10,0.21788374246730596,0.052928161881912544,none,False,True,True,False,True
138,AC,encoding_only,288,4,4,2,2,0.46580691331771873,0.8611693832126605,0.04631513395259645,0.06065116387067826,False,0.5819984785424301,0.9497903735707148,0.04450346550927113,0.015216750520773203,False,0.04590487770102858,0.7490220900316061,0.04723563758837096,0.7510951905516636,0.03538746551369758,none,False,True,True,False,True
139,AC,encoding_only,288,4,4,2,2,0.8742285579475242,0.9627053678005311,0.39490364415377277,0.027777937098143135,False,0.19797430743168729,0.9832191890897606,0.002076203283092996,0.03859997089797562,False,0.04608347055221895,0.9802451071571368,0.30312572943852445,0.9712511693159372,0.0017522325307737958,none,False,True,False,False,True
140,AC,delay_only,288,4,4,2,2,0.9921643390063404,0.6619810587346842,0.0017525780861858602,0.06529212523311378,False,0.7679117252668134,0.4681799649324949,0.8498464532015634,0.0022191768300080517,False,0.06045856006953643,0.6252054807029023,0.0015671619719518127,0.6121270701846828,0.5707464573508827,none,False,True,True,False,False
141,AC,encoding_only,288,4,4,2,2,0.780223318802618,0.056317473544931475,0.00019502626147413051,0.10999779418897726,False,0.055359772199576544,0.8839142882011898,0.7524055910232983,0.013257616886807932,False,0.09187050620244641,0.05571493445478083,0.00018508324326311397,0.8542244476064313,0.9822726869545062,none,False,True,True,False,False
142,AC,encoding_only,288,4,4,2,2,0.9113782326569513,0.5427301990454758,0.06334416225347787,0.04728153681293523,False,0.3160260018820381,0.2313607629951525,0.6474148049146947,0.009628595997993039,False,0.040597906928923844,0.5601408898700648,0.049064290322918216,0.17250661762799321,0.6981007769495347,none,False,False,False,False,False
143,AC,delay_only,288,4,4,2,2,0.16839368023985585,0.00813736942293077,0.004741043256426171,0.12337549373204926,False,0.8317521378196842,0.4783388427626507,0.06834073660112122,0.014377133238602124,False,0.09228399129780407,0.00767653235912739,0.009185911321900121,0.5516500409765632,0.09436603441449966,none,False,True,True,False,False
144,AC,encoding_only,288,4,4,2,2,0.3950002830249215,0.981097235185361,0.06944108157681635,0.0583324256315777,False,0.45172843368029914,0.6773987175007644,0.23259283646686868,0.007339398369741734,False,0.02969146215731444,0.9890132400590607,0.07830820610922118,0.5885472416830098,0.3147570597319425,none,False,False,False,True,False
145,AC,encoding_only,288,4,4,2,2,0.2654361871526561,0.5611714539368371,0.014058289665688502,0.08136373942881348,False,0.1403896619581608,0.7918672093567802,0.7721604282165977,0.008130007985050591,False,0.04460399379147262,0.5473718582515457,0.014123847625425602,0.8020961501087145,0.5822819266251658,none,False,False,True,False,False
146,AC,encoding_only,288,4,4,2,2,0.18237166410582675,0.14432435049938658,3.033787938001734e-05,0.13586673456166798,False,0.009579968056918005,0.17177489282478128,0.5054633287916842,0.03067518944304104,True,0.10272055246233147,0.16602163242725565,3.2092725119559466e-05,0.14969523293264517,0.6107119661733335,numerosity_interaction,True,True,True,False,False
147,AC,encoding_only,288,4,4,2,2,0.8288947268637894,0.8375535910544396,0.0108587351005784,0.05970529342116537,False,0.6117048414285108,0.011391587301728411,0.9227277187210257,0.0232466634244618,False,0.06481946465422439,0.7841630658032799,0.009653785597862423,0.010777638433409759,0.8533640403010538,none,False,True,True,False,False
148,SMA,encoding_only,288,4,4,2,2,0.8185992783501421,0.009080271193012647,0.047479821516770424,0.0840895402375611,False,0.5687817543532435,0.35117264248772573,0.2991938431615496,0.007442861853127036,False,0.072728125650661,0.008059245387976852,0.046094089482919355,0.6595410533091564,0.19488949729577204,none,False,False,True,False,False
149,SMA,encoding_only,288,4,4,2,2,0.7212129327215248,0.0031189344332274715,0.5286058966461469,0.07664790474568262,False,0.8921973868376797,0.34998908092502945,0.8577275509731077,0.003374579102038644,False,0.06100812552903645,0.002638280974222107,0.45531100414414205,0.254988077935351,0.6551741242209798,none,False,False,False,False,False
150,SMA,encoding_only,288,4,4,2,2,0.25782901596529045,0.06758679140213579,0.6859652342180271,0.06868956739525689,False,0.04204643062983871,0.014316295923114241,0.0001380247900484366,0.07709320017144372,True,0.09002605175803635,0.09830989590354804,0.6242968236945525,0.014614438677207959,0.0002663706030841176,numerosity_interaction,True,False,False,False,True
151,SMA,encoding_only,288,4,4,2,2,0.29678303812602835,0.14827822401275426,0.058105637610644675,0.08023849479643719,False,0.94666314207317,0.6494898544164668,0.37403475214504667,0.003309623311662402,False,0.04958216246299263,0.117993828260211,0.05151088467086302,0.9991778244641423,0.1951517664680588,none,False,False,False,False,False
152,SMA,encoding_only,288,4,4,2,2,0.35511306564059797,0.8105349543268223,0.06764118422405559,0.06264122448352327,False,0.11373861540493801,0.16851114132284414,0.4142610181659757,0.017027276893607612,False,0.03576869071249411,0.8014133874073341,0.07496515181430215,0.26001828914188035,0.30033819018269425,none,False,False,False,False,False
153,SMA,encoding_only,288,4,4,2,2,0.15626694603419194,0.7821421742878375,0.966968936589474,0.05104882205817396,False,0.13799159395443722,0.06065567924388569,0.5789854276700566,0.021607033018626542,False,0.018044333581420213,0.8591258333947296,0.9423431303700934,0.0636721216975007,0.6607450410861415,none,False,False,False,False,False
154,SMA,encoding_only,288,4,4,2,2,0.41544226930455164,0.039524608879304826,0.034676588121308353,0.0887112598523011,False,0.9326726105620232,0.6956472102219537,0.2120893622409035,0.005791307125204814,False,0.06543650725386885,0.0323366203205224,0.03036713416018427,0.9187349868593199,0.1316471510240871,none,False,False,True,False,False
155,SMA,encoding_only,288,4,4,2,2,0.5793284359571829,0.5299855150672352,0.556206948189051,0.041790245748643984,False,0.2610874927432814,0.31410345358434766,0.02107009111079062,0.02511715845266771,False,0.03432971191137146,0.5688188115420203,0.5939180306219114,0.33557574450980865,0.027778237345973223,none,False,False,False,False,True
156,SMA,encoding_only,288,4,4,2,2,0.9855528843773552,0.7543061261842273,0.33318529388861257,0.024763784872047334,False,0.3927655368835825,0.9932257693803769,0.11165469197691434,0.011483805002205472,False,0.02671041326672896,0.664033882940596,0.3208584450127455,0.8918101062284616,0.09273899048164115,none,False,False,False,False,False
157,SMA,encoding_only,288,4,4,2,2,0.028542387949906392,0.08164510120075259,0.049577620248924995,0.11037446348495072,True,0.9130924556223579,0.6680664314612283,0.4764685712387027,0.002311020290176602,False,0.0512491837790795,0.0819528251358777,0.05360381012210863,0.9764727051687502,0.3417832752626764,category_interaction,True,False,False,False,False
158,SMA,encoding_only,288,4,4,2,2,0.7764518883968037,0.5604020812473658,0.14593685501846865,0.04595276763742817,False,0.5436716407991251,0.7650679226670338,0.6995348183023843,0.0022117082275023847,False,0.026680595573457366,0.5922673419724966,0.14391045649798034,0.8532047938954889,0.7799909629761141,none,False,False,False,False,False
159,SMA,encoding_only,288,4,4,2,2,0.24328748240863093,0.3756556685673034,0.36271691150955526,0.06179170873598072,False,0.2714441522141513,0.4291092380777701,0.8878656043188526,0.006591632949508375,False,0.025665352141288955,0.36482313929730026,0.32189948696771997,0.30406073956855273,0.8951522620314011,none,False,False,False,False,False
160,SMA,encoding_only,288,4,4,2,2,0.9705123969875075,0.8090649579175399,0.1445985640462444,0.03280822268000083,False,0.4297357357177717,0.8492020770527573,0.8990530592147036,0.0023674996593628927,False,0.02293994824944512,0.8055504965615115,0.14033992189411373,0.8550088874264481,0.9359890039607953,none,False,False,False,False,False
161,SMA,encoding_only,288,4,4,2,2,0.21948855036893117,0.12459990958992484,0.5340208547863527,0.0684618568157177,False,0.8855081866482515,0.3747831012744476,0.010549363897469528,0.02440847311718919,False,0.054119066097028656,0.09962883085110655,0.4707184544439448,0.5449531450572357,0.005815984888390735,none,False,False,False,False,True
162,SMA,encoding_only,288,4,4,2,2,0.6330777802799437,0.8901564271265525,0.0917299237826962,0.04954727373975476,False,0.014768386563737664,0.983252392504765,0.2632989091368937,0.02498917544867829,True,0.028380922648175044,0.9253826147792724,0.09451896540611907,0.9968158521247981,0.32314128131330877,numerosity_interaction,True,False,False,False,False
163,SMA,encoding_only,288,4,4,2,2,0.29831713297462764,0.3218867095280529,0.6128290932306619,0.05579012769876901,False,0.020940667454437983,0.10381089107507925,0.8405011770065427,0.02796181402800202,True,0.027614202959493017,0.27526965580298945,0.7432448568783419,0.1251907295882609,0.6918233930974896,numerosity_interaction,True,False,False,False,False
164,SMA,encoding_only,288,4,4,2,2,0.9477322834916279,0.11540274288861058,0.07201151952815289,0.056867164116368274,False,0.958434863429797,0.2662661213442988,0.2134462324825548,0.00901761594851247,False,0.054941922239523766,0.08562757056350255,0.07433206424775306,0.4682243931274772,0.11622463194386987,none,False,False,False,False,False
165,SMA,encoding_only,288,4,4,2,2,0.8607738050540827,0.8115038409603867,0.917729442630114,0.022035607505398458,False,0.5375674293656536,0.36618239404656694,0.08174949651118397,0.01393260907459204,False,0.016804485915505096,0.8743344715917208,0.9170931417175413,0.3235295463563993,0.11443334564193254,none,False,False,False,False,False
166,SMA,encoding_only,288,4,4,2,2,0.1545222393132435,0.08930630328680371,0.8013051644280339,0.07138019029898324,False,0.26903182293760125,0.3001414697673016,0.26805772480447443,0.011685322151284594,False,0.03332514370048012,0.09634315176649533,0.770697828893087,0.21565527949711813,0.38442078198162355,none,False,True,False,False,False
167,SMA,encoding_only,288,4,4,2,2,0.5514402646848378,0.8735749232758161,0.19078242077639948,0.04670271607387799,False,0.0857482496716469,0.7877148392845577,0.9163943738829787,0.010634285040657998,False,0.019258455434960187,0.8784876513732847,0.19858305693680975,0.9668950277590939,0.9225183679807746,none,False,False,False,False,False
168,SMA,encoding_only,288,4,4,2,2,0.9956019648343357,0.10179233494024065,0.10938584194806027,0.04906628792748269,False,0.07619846448519293,0.07825411224190315,0.6182158290785891,0.022088482204508764,False,0.05134116432319624,0.10765830390956771,0.13262657128620575,0.1330406942432768,0.6633578486225743,none,False,False,False,False,False
